Equipment,Order_ID,Step,Estimated_Time,Real_Time,Result,Type,Technician,Month
Equipment_14,Order_14_272,Preparation,14,16.27,Pass,Smoke Detector,Rachel,November
Equipment_14,Order_14_272,Final Acceptance Test,26,23.13,Pass,Smoke Detector,Theresa,November
Equipment_14,Order_14_272,General Soldering,9,7.57,Pass,Smoke Detector,Vincent,November
Equipment_14,Order_14_272,Calibration,9,8.06,Pass,Smoke Detector,Loretta,November
Equipment_14,Order_14_272,Functional Test,5,4.93,Pass,Smoke Detector,Alyssa,November
Equipment_14,Order_14_272,Component Placement,25,23.59,Pass,Smoke Detector,Christian,November
Equipment_14,Order_14_273,Component Placement,22,28.13,Pass,Smoke Detector,Robin,December
Equipment_14,Order_14_273,Lacquering,10,11.87,Pass,Smoke Detector,Jesse,December
Equipment_14,Order_14_273,Calibration,16,20.78,Pass,Smoke Detector,Eric,December
Equipment_14,Order_14_273,Preparation,25,20.5,Pass,Smoke Detector,Kurt,December
Equipment_14,Order_14_273,Electrical Test,17,16.21,Pass,Smoke Detector,Larry,December
Equipment_14,Order_14_273,General Soldering,8,9.56,Pass,Smoke Detector,Brent,December
Equipment_14,Order_14_273,Packaging,12,14.0,Pass,Smoke Detector,Zachary,December
Equipment_14,Order_14_273,Final Acceptance Test,5,5.41,Pass,Smoke Detector,Paul,December
Equipment_14,Order_14_273,Functional Test,7,8.87,Pass,Smoke Detector,Lisa,December
Equipment_14,Order_14_274,Electrical Test,9,10.8,Pass,Smoke Detector,Jessica,January
Equipment_14,Order_14_274,Lacquering,27,27.7,Pass,Smoke Detector,Brianna,January
Equipment_14,Order_14_274,Calibration,15,15.47,Pass,Smoke Detector,Clarence,January
Equipment_14,Order_14_274,Final Acceptance Test,23,25.48,Pass,Smoke Detector,Deborah,January
Equipment_14,Order_14_274,Preparation,30,27.12,Pass,Smoke Detector,Jack,January
Equipment_14,Order_14_274,Functional Test,5,5.49,Fail,Smoke Detector,John,January
Equipment_14,Order_14_274,Component Placement,10,9.31,Pass,Smoke Detector,Debra,January
Equipment_14,Order_14_275,General Soldering,20,21.02,Pass,Smoke Detector,James,February
Equipment_14,Order_14_275,Electrical Test,17,18.96,Pass,Smoke Detector,Ryan,February
Equipment_14,Order_14_275,Calibration,30,34.17,Pass,Smoke Detector,James,February
Equipment_14,Order_14_275,Packaging,29,29.37,Pass,Smoke Detector,Michael,February
Equipment_14,Order_14_275,Preparation,23,23.02,Pass,Smoke Detector,Brett,February
Equipment_14,Order_14_275,Functional Test,5,6.01,Fail,Smoke Detector,Nathan,February
Equipment_14,Order_14_275,Final Acceptance Test,14,17.59,Pass,Smoke Detector,Christina,February
Equipment_14,Order_14_275,Component Placement,17,21.16,Pass,Smoke Detector,Julia,February
Equipment_14,Order_14_276,Calibration,5,6.36,Pass,Smoke Detector,Eric,March
Equipment_14,Order_14_276,Packaging,21,23.42,Pass,Smoke Detector,Andrew,March
Equipment_14,Order_14_276,Final Acceptance Test,10,12.88,Pass,Smoke Detector,Claire,March
Equipment_14,Order_14_276,General Soldering,15,18.79,Pass,Smoke Detector,Andrew,March
Equipment_14,Order_14_276,Lacquering,10,8.96,Pass,Smoke Detector,Sara,March
Equipment_14,Order_14_276,Preparation,30,31.71,Pass,Smoke Detector,Lisa,March
Equipment_14,Order_14_276,Electrical Test,25,22.14,Pass,Smoke Detector,Paul,March
Equipment_14,Order_14_276,Functional Test,6,6.31,Pass,Smoke Detector,Mark,March
Equipment_14,Order_14_277,Calibration,10,10.91,Pass,Smoke Detector,Kelsey,April
Equipment_14,Order_14_277,Functional Test,23,28.16,Pass,Smoke Detector,Chelsey,April
Equipment_14,Order_14_277,Electrical Test,18,22.93,Pass,Smoke Detector,Richard,April
Equipment_14,Order_14_277,General Soldering,19,23.0,Pass,Smoke Detector,Kevin,April
Equipment_14,Order_14_277,Final Acceptance Test,18,17.43,Pass,Smoke Detector,Matthew,April
Equipment_14,Order_14_277,Packaging,6,5.4,Pass,Smoke Detector,Leslie,April
Equipment_14,Order_14_277,Preparation,14,14.69,Fail,Smoke Detector,Joseph,April
Equipment_14,Order_14_277,Component Placement,23,29.6,Pass,Smoke Detector,Ian,April
Equipment_14,Order_14_278,Calibration,10,8.11,Pass,Smoke Detector,Jacqueline,May
Equipment_14,Order_14_278,General Soldering,30,34.74,Fail,Smoke Detector,Christopher,May
Equipment_14,Order_14_278,Lacquering,23,28.61,Pass,Smoke Detector,Rebecca,May
Equipment_14,Order_14_278,Preparation,21,19.41,Pass,Smoke Detector,Jose,May
Equipment_14,Order_14_278,Packaging,19,21.25,Pass,Smoke Detector,Laura,May
Equipment_14,Order_14_278,Electrical Test,28,31.02,Pass,Smoke Detector,Dennis,May
Equipment_14,Order_14_278,Functional Test,10,11.07,Pass,Smoke Detector,Yvette,May
Equipment_14,Order_14_278,Component Placement,11,10.62,Pass,Smoke Detector,Ivan,May
Equipment_14,Order_14_278,Final Acceptance Test,26,29.92,Pass,Smoke Detector,Meghan,May
Equipment_14,Order_14_279,Final Acceptance Test,23,25.14,Pass,Smoke Detector,David,June
Equipment_14,Order_14_279,Functional Test,19,15.63,Pass,Smoke Detector,Justin,June
Equipment_14,Order_14_279,Electrical Test,26,28.44,Pass,Smoke Detector,Monique,June
Equipment_14,Order_14_279,Packaging,11,9.39,Pass,Smoke Detector,Steve,June
Equipment_14,Order_14_279,Lacquering,17,19.91,Pass,Smoke Detector,Dustin,June
Equipment_14,Order_14_279,Preparation,9,10.69,Pass,Smoke Detector,Melissa,June
Equipment_14,Order_14_279,Component Placement,26,26.36,Pass,Smoke Detector,Laura,June
Equipment_14,Order_14_279,Calibration,16,13.51,Pass,Smoke Detector,Jennifer,June
Equipment_14,Order_14_279,General Soldering,19,18.09,Pass,Smoke Detector,Cheyenne,June
Equipment_14,Order_14_280,Electrical Test,30,26.3,Pass,Smoke Detector,Michael,July
Equipment_14,Order_14_280,Functional Test,30,28.15,Pass,Smoke Detector,Edward,July
Equipment_14,Order_14_280,General Soldering,29,31.85,Pass,Smoke Detector,Cynthia,July
Equipment_14,Order_14_280,Preparation,19,22.59,Pass,Smoke Detector,Lori,July
Equipment_14,Order_14_280,Final Acceptance Test,10,12.04,Pass,Smoke Detector,Stephen,July
Equipment_14,Order_14_280,Lacquering,6,6.46,Pass,Smoke Detector,Anthony,July
Equipment_14,Order_14_280,Calibration,16,20.3,Pass,Smoke Detector,Tracy,July
Equipment_14,Order_14_280,Packaging,23,21.2,Pass,Smoke Detector,Melvin,July
Equipment_14,Order_14_280,Component Placement,6,5.29,Pass,Smoke Detector,Cassandra,July
Equipment_14,Order_14_281,Functional Test,21,26.41,Fail,Smoke Detector,Frank,August
Equipment_14,Order_14_281,Calibration,14,17.02,Pass,Smoke Detector,Nicholas,August
Equipment_14,Order_14_281,Component Placement,9,7.79,Pass,Smoke Detector,Christopher,August
Equipment_14,Order_14_281,Lacquering,24,20.53,Pass,Smoke Detector,Steven,August
Equipment_14,Order_14_281,Packaging,18,19.55,Pass,Smoke Detector,Kristen,August
Equipment_14,Order_14_281,Electrical Test,8,6.42,Pass,Smoke Detector,Monica,August
Equipment_14,Order_14_281,General Soldering,23,24.92,Pass,Smoke Detector,Brenda,August
Equipment_14,Order_14_281,Final Acceptance Test,24,21.55,Pass,Smoke Detector,Christopher,August
Equipment_14,Order_14_282,Packaging,25,28.0,Pass,Smoke Detector,Patricia,September
Equipment_14,Order_14_282,Preparation,24,29.99,Pass,Smoke Detector,Samuel,September
Equipment_14,Order_14_282,Lacquering,20,23.2,Pass,Smoke Detector,Angela,September
Equipment_14,Order_14_282,Final Acceptance Test,28,29.58,Pass,Smoke Detector,Gregory,September
Equipment_14,Order_14_282,General Soldering,29,29.62,Pass,Smoke Detector,Priscilla,September
Equipment_14,Order_14_282,Functional Test,24,20.15,Pass,Smoke Detector,Amanda,September
Equipment_14,Order_14_282,Component Placement,30,25.03,Pass,Smoke Detector,Elizabeth,September
Equipment_14,Order_14_283,Component Placement,16,17.58,Pass,Smoke Detector,Melissa,October
Equipment_14,Order_14_283,Electrical Test,18,22.27,Pass,Smoke Detector,Shawn,October
Equipment_14,Order_14_283,Calibration,27,21.66,Pass,Smoke Detector,Jonathan,October
Equipment_14,Order_14_283,Lacquering,29,33.38,Fail,Smoke Detector,Dalton,October
Equipment_14,Order_14_283,General Soldering,30,24.13,Pass,Smoke Detector,Stephen,October
Equipment_14,Order_14_283,Functional Test,10,9.97,Pass,Smoke Detector,Timothy,October
Equipment_14,Order_14_283,Final Acceptance Test,29,28.27,Pass,Smoke Detector,Martin,October
Equipment_14,Order_14_283,Packaging,14,13.19,Pass,Smoke Detector,Nicholas,October
Equipment_14,Order_14_283,Preparation,30,34.64,Pass,Smoke Detector,Joshua,October
Equipment_14,Order_14_284,Final Acceptance Test,21,25.43,Pass,Smoke Detector,Karen,November
Equipment_14,Order_14_284,Component Placement,29,30.19,Pass,Smoke Detector,Gary,November
Equipment_14,Order_14_284,Packaging,25,29.59,Pass,Smoke Detector,Patrick,November
Equipment_14,Order_14_284,General Soldering,18,16.06,Fail,Smoke Detector,Ryan,November
Equipment_14,Order_14_284,Electrical Test,16,18.84,Pass,Smoke Detector,Amy,November
Equipment_14,Order_14_284,Preparation,7,7.77,Fail,Smoke Detector,Joseph,November
Equipment_14,Order_14_284,Lacquering,5,4.71,Pass,Smoke Detector,Margaret,November
Equipment_14,Order_14_284,Calibration,19,24.36,Pass,Smoke Detector,Jessica,November
Equipment_14,Order_14_284,Functional Test,17,16.22,Pass,Smoke Detector,Carol,November
Equipment_14,Order_14_285,Lacquering,13,11.13,Fail,Smoke Detector,Derrick,December
Equipment_14,Order_14_285,Electrical Test,11,10.94,Pass,Smoke Detector,Michael,December
Equipment_14,Order_14_285,Functional Test,10,11.09,Pass,Smoke Detector,Jacqueline,December
Equipment_14,Order_14_285,Component Placement,6,7.19,Pass,Smoke Detector,Gabriel,December
Equipment_14,Order_14_285,Packaging,7,8.81,Fail,Smoke Detector,John,December
Equipment_14,Order_14_285,Final Acceptance Test,27,26.05,Pass,Smoke Detector,William,December
Equipment_14,Order_14_285,Calibration,30,30.21,Pass,Smoke Detector,Patricia,December
Equipment_14,Order_14_285,Preparation,18,21.97,Pass,Smoke Detector,Caroline,December
Equipment_14,Order_14_286,Component Placement,14,13.38,Fail,Smoke Detector,Kristina,January
Equipment_14,Order_14_286,General Soldering,19,19.46,Fail,Smoke Detector,Bruce,January
Equipment_14,Order_14_286,Packaging,15,14.42,Pass,Smoke Detector,Jessica,January
Equipment_14,Order_14_286,Calibration,13,14.03,Pass,Smoke Detector,Anthony,January
Equipment_14,Order_14_286,Preparation,9,10.0,Fail,Smoke Detector,Julia,January
Equipment_14,Order_14_286,Electrical Test,25,22.31,Pass,Smoke Detector,Jessica,January
Equipment_14,Order_14_287,Preparation,9,8.07,Pass,Smoke Detector,Brandon,February
Equipment_14,Order_14_287,Component Placement,9,7.67,Pass,Smoke Detector,Shannon,February
Equipment_14,Order_14_287,Functional Test,15,14.62,Pass,Smoke Detector,Jay,February
Equipment_14,Order_14_287,Final Acceptance Test,27,23.49,Fail,Smoke Detector,Timothy,February
Equipment_14,Order_14_287,Electrical Test,10,9.76,Pass,Smoke Detector,Brittney,February
Equipment_14,Order_14_288,Lacquering,14,12.19,Pass,Smoke Detector,Alex,March
Equipment_14,Order_14_288,Component Placement,7,8.54,Pass,Smoke Detector,Jesse,March
Equipment_14,Order_14_288,Packaging,15,13.86,Pass,Smoke Detector,Adam,March
Equipment_14,Order_14_288,Final Acceptance Test,17,19.0,Pass,Smoke Detector,Daniel,March
Equipment_14,Order_14_288,Functional Test,17,15.11,Pass,Smoke Detector,Amy,March
Equipment_14,Order_14_288,General Soldering,26,24.22,Pass,Smoke Detector,Patrick,March
Equipment_14,Order_14_288,Preparation,28,24.41,Fail,Smoke Detector,Whitney,March
Equipment_14,Order_14_288,Electrical Test,26,33.54,Pass,Smoke Detector,Michelle,March
Equipment_14,Order_14_288,Calibration,18,18.67,Pass,Smoke Detector,Laurie,March
Equipment_14,Order_14_289,Functional Test,27,30.14,Fail,Smoke Detector,Pam,April
Equipment_14,Order_14_289,Component Placement,25,23.15,Pass,Smoke Detector,Gabriel,April
Equipment_14,Order_14_289,Calibration,6,5.96,Pass,Smoke Detector,Ashley,April
Equipment_14,Order_14_289,Final Acceptance Test,6,5.26,Pass,Smoke Detector,Chad,April
Equipment_14,Order_14_289,Lacquering,9,9.51,Pass,Smoke Detector,Richard,April
Equipment_14,Order_14_289,General Soldering,16,18.08,Pass,Smoke Detector,Jonathan,April
Equipment_14,Order_14_290,Lacquering,16,18.43,Pass,Smoke Detector,Aaron,May
Equipment_14,Order_14_290,Electrical Test,20,19.9,Pass,Smoke Detector,Misty,May
Equipment_14,Order_14_290,Calibration,20,20.58,Pass,Smoke Detector,Daniel,May
Equipment_14,Order_14_290,Final Acceptance Test,13,14.12,Pass,Smoke Detector,Monica,May
Equipment_14,Order_14_290,Component Placement,17,15.99,Pass,Smoke Detector,Angela,May
Equipment_14,Order_14_290,Preparation,27,31.62,Pass,Smoke Detector,John,May
Equipment_14,Order_14_290,Packaging,9,9.35,Pass,Smoke Detector,Gregory,May
Equipment_14,Order_14_291,Preparation,23,21.61,Pass,Smoke Detector,Michelle,June
Equipment_14,Order_14_291,Electrical Test,26,25.76,Pass,Smoke Detector,Joseph,June
Equipment_14,Order_14_291,Lacquering,17,20.3,Pass,Smoke Detector,Nicole,June
Equipment_14,Order_14_291,General Soldering,28,28.65,Fail,Smoke Detector,Joseph,June
Equipment_14,Order_14_291,Functional Test,5,4.34,Pass,Smoke Detector,Micheal,June
Equipment_14,Order_14_292,Lacquering,9,9.8,Pass,Smoke Detector,Desiree,July
Equipment_14,Order_14_292,Final Acceptance Test,5,5.14,Pass,Smoke Detector,Sarah,July
Equipment_14,Order_14_292,Electrical Test,27,31.66,Pass,Smoke Detector,Andre,July
Equipment_14,Order_14_292,Functional Test,13,12.03,Pass,Smoke Detector,Charlotte,July
Equipment_14,Order_14_292,Packaging,17,19.11,Pass,Smoke Detector,Sabrina,July
Equipment_14,Order_14_292,Component Placement,29,27.5,Pass,Smoke Detector,Kaitlyn,July
Equipment_14,Order_14_293,Calibration,13,16.77,Pass,Smoke Detector,Megan,August
Equipment_14,Order_14_293,General Soldering,22,28.14,Pass,Smoke Detector,Seth,August
Equipment_14,Order_14_293,Lacquering,27,31.48,Pass,Smoke Detector,Kathleen,August
Equipment_14,Order_14_293,Component Placement,19,19.2,Pass,Smoke Detector,David,August
Equipment_14,Order_14_293,Functional Test,7,6.8,Fail,Smoke Detector,Angela,August
Equipment_14,Order_14_293,Final Acceptance Test,22,27.59,Pass,Smoke Detector,Donald,August
Equipment_14,Order_14_293,Packaging,25,30.95,Pass,Smoke Detector,Sandra,August
Equipment_14,Order_14_293,Preparation,5,5.91,Pass,Smoke Detector,Joshua,August
Equipment_14,Order_14_294,Lacquering,22,17.68,Pass,Smoke Detector,Vincent,September
Equipment_14,Order_14_294,Component Placement,14,13.12,Pass,Smoke Detector,Donna,September
Equipment_14,Order_14_294,Final Acceptance Test,29,32.79,Pass,Smoke Detector,Lindsey,September
Equipment_14,Order_14_294,Calibration,13,11.93,Pass,Smoke Detector,Andrew,September
Equipment_14,Order_14_294,Functional Test,15,15.93,Pass,Smoke Detector,Michael,September
Equipment_14,Order_14_295,Final Acceptance Test,20,25.11,Pass,Smoke Detector,Katherine,October
Equipment_14,Order_14_295,Functional Test,6,5.46,Pass,Smoke Detector,Lance,October
Equipment_14,Order_14_295,Component Placement,23,27.88,Pass,Smoke Detector,Brian,October
Equipment_14,Order_14_295,Electrical Test,22,18.28,Pass,Smoke Detector,Colleen,October
Equipment_14,Order_14_295,Calibration,11,13.19,Pass,Smoke Detector,Carol,October
Equipment_14,Order_14_295,General Soldering,22,20.03,Pass,Smoke Detector,Zachary,October
Equipment_14,Order_14_295,Packaging,16,13.28,Pass,Smoke Detector,Albert,October
Equipment_14,Order_14_295,Preparation,20,19.95,Pass,Smoke Detector,Holly,October
Equipment_14,Order_14_296,Calibration,15,18.9,Pass,Smoke Detector,Lisa,November
Equipment_14,Order_14_296,Preparation,22,21.97,Pass,Smoke Detector,Sarah,November
Equipment_14,Order_14_296,General Soldering,20,25.36,Pass,Smoke Detector,Jennifer,November
Equipment_14,Order_14_296,Component Placement,7,7.31,Pass,Smoke Detector,James,November
Equipment_14,Order_14_296,Lacquering,13,16.65,Fail,Smoke Detector,Jorge,November
Equipment_14,Order_14_297,Packaging,14,18.18,Pass,Smoke Detector,Nathan,December
Equipment_14,Order_14_297,Lacquering,6,5.12,Pass,Smoke Detector,Charles,December
Equipment_14,Order_14_297,Component Placement,26,30.24,Pass,Smoke Detector,Franklin,December
Equipment_14,Order_14_297,Electrical Test,29,29.12,Pass,Smoke Detector,Matthew,December
Equipment_14,Order_14_297,Preparation,18,14.69,Pass,Smoke Detector,Phillip,December
Equipment_14,Order_14_297,Calibration,17,19.16,Pass,Smoke Detector,Melinda,December
Equipment_14,Order_14_298,Electrical Test,24,21.0,Pass,Smoke Detector,Albert,January
Equipment_14,Order_14_298,Component Placement,5,5.48,Pass,Smoke Detector,Lance,January
Equipment_14,Order_14_298,Lacquering,10,11.69,Pass,Smoke Detector,Adrienne,January
Equipment_14,Order_14_298,Functional Test,25,21.52,Pass,Smoke Detector,Bryan,January
Equipment_14,Order_14_298,Final Acceptance Test,10,8.65,Pass,Smoke Detector,Thomas,January
Equipment_14,Order_14_298,Calibration,17,18.4,Pass,Smoke Detector,Troy,January
Equipment_14,Order_14_299,Final Acceptance Test,11,11.62,Fail,Smoke Detector,Justin,February
Equipment_14,Order_14_299,Component Placement,30,30.48,Fail,Smoke Detector,Lisa,February
Equipment_14,Order_14_299,Packaging,18,20.47,Pass,Smoke Detector,Charles,February
Equipment_14,Order_14_299,General Soldering,17,16.22,Pass,Smoke Detector,Hannah,February
Equipment_14,Order_14_299,Lacquering,17,17.15,Pass,Smoke Detector,Linda,February
Equipment_14,Order_14_299,Preparation,29,32.4,Fail,Smoke Detector,James,February
Equipment_14,Order_14_299,Calibration,25,28.12,Pass,Smoke Detector,Joseph,February
Equipment_14,Order_14_299,Electrical Test,18,16.1,Pass,Smoke Detector,Peter,February
Equipment_14,Order_14_300,Functional Test,9,8.19,Pass,Smoke Detector,Dustin,March
Equipment_14,Order_14_300,Electrical Test,15,17.64,Pass,Smoke Detector,Jordan,March
Equipment_14,Order_14_300,General Soldering,18,17.43,Pass,Smoke Detector,Roberta,March
Equipment_14,Order_14_300,Component Placement,17,21.04,Pass,Smoke Detector,William,March
Equipment_14,Order_14_300,Lacquering,21,18.41,Pass,Smoke Detector,Francisco,March
Equipment_14,Order_14_300,Calibration,8,8.12,Pass,Smoke Detector,Gerald,March
Equipment_14,Order_14_301,Preparation,18,18.72,Pass,Smoke Detector,John,April
Equipment_14,Order_14_301,Lacquering,27,25.78,Pass,Smoke Detector,Belinda,April
Equipment_14,Order_14_301,Electrical Test,19,22.72,Pass,Smoke Detector,Steven,April
Equipment_14,Order_14_301,Functional Test,25,24.51,Pass,Smoke Detector,Kristen,April
Equipment_14,Order_14_301,General Soldering,20,16.67,Pass,Smoke Detector,Sierra,April
Equipment_14,Order_14_301,Final Acceptance Test,15,15.58,Pass,Smoke Detector,Austin,April
Equipment_14,Order_14_301,Calibration,21,26.94,Pass,Smoke Detector,Timothy,April
Equipment_14,Order_14_301,Packaging,14,15.38,Pass,Smoke Detector,Stephen,April
Equipment_14,Order_14_302,Lacquering,20,21.18,Pass,Smoke Detector,Mary,May
Equipment_14,Order_14_302,General Soldering,18,20.6,Fail,Smoke Detector,Timothy,May
Equipment_14,Order_14_302,Component Placement,9,11.12,Pass,Smoke Detector,Lee,May
Equipment_14,Order_14_302,Electrical Test,16,20.5,Pass,Smoke Detector,Nicole,May
Equipment_14,Order_14_302,Functional Test,6,7.07,Pass,Smoke Detector,Kristi,May
Equipment_14,Order_14_302,Packaging,22,27.13,Pass,Smoke Detector,Joseph,May
Equipment_14,Order_14_302,Final Acceptance Test,27,22.93,Pass,Smoke Detector,Christopher,May
Equipment_14,Order_14_302,Calibration,9,8.02,Pass,Smoke Detector,Jeffrey,May
Equipment_14,Order_14_303,Calibration,10,10.18,Pass,Smoke Detector,Anthony,June
Equipment_14,Order_14_303,General Soldering,28,24.81,Pass,Smoke Detector,Sean,June
Equipment_14,Order_14_303,Component Placement,11,9.84,Pass,Smoke Detector,Amber,June
Equipment_14,Order_14_303,Preparation,14,17.71,Pass,Smoke Detector,Samuel,June
Equipment_14,Order_14_303,Functional Test,26,32.19,Pass,Smoke Detector,David,June
Equipment_14,Order_14_304,General Soldering,17,20.03,Pass,Smoke Detector,Jo,July
Equipment_14,Order_14_304,Final Acceptance Test,25,28.44,Pass,Smoke Detector,Daniel,July
Equipment_14,Order_14_304,Functional Test,15,15.62,Pass,Smoke Detector,Lindsey,July
Equipment_14,Order_14_304,Component Placement,25,31.06,Pass,Smoke Detector,Adam,July
Equipment_14,Order_14_304,Calibration,26,27.04,Pass,Smoke Detector,Charles,July
Equipment_14,Order_14_304,Lacquering,26,30.37,Pass,Smoke Detector,Kathy,July
Equipment_14,Order_14_304,Electrical Test,24,21.69,Fail,Smoke Detector,Veronica,July
Equipment_14,Order_14_304,Preparation,5,4.26,Pass,Smoke Detector,Jennifer,July
Equipment_14,Order_14_304,Packaging,30,25.5,Pass,Smoke Detector,Joe,July
Equipment_14,Order_14_305,General Soldering,20,18.04,Pass,Smoke Detector,Christopher,August
Equipment_14,Order_14_305,Final Acceptance Test,8,6.57,Pass,Smoke Detector,George,August
Equipment_14,Order_14_305,Functional Test,11,13.58,Pass,Smoke Detector,David,August
Equipment_14,Order_14_305,Preparation,23,28.49,Pass,Smoke Detector,Kevin,August
Equipment_14,Order_14_305,Electrical Test,9,7.31,Pass,Smoke Detector,Susan,August
Equipment_14,Order_14_306,General Soldering,10,10.78,Pass,Smoke Detector,Carlos,September
Equipment_14,Order_14_306,Functional Test,23,26.3,Pass,Smoke Detector,Lisa,September
Equipment_14,Order_14_306,Preparation,21,21.13,Pass,Smoke Detector,Jeremy,September
Equipment_14,Order_14_306,Calibration,19,16.67,Pass,Smoke Detector,Jeffrey,September
Equipment_14,Order_14_306,Lacquering,30,33.35,Fail,Smoke Detector,Allison,September
Equipment_14,Order_14_307,Lacquering,12,14.4,Pass,Smoke Detector,Michele,October
Equipment_14,Order_14_307,General Soldering,19,19.62,Pass,Smoke Detector,Mike,October
Equipment_14,Order_14_307,Calibration,24,30.5,Pass,Smoke Detector,Richard,October
Equipment_14,Order_14_307,Component Placement,15,16.14,Pass,Smoke Detector,Andrew,October
Equipment_14,Order_14_307,Functional Test,11,10.83,Pass,Smoke Detector,James,October
Equipment_14,Order_14_307,Preparation,25,28.66,Fail,Smoke Detector,Eric,October
Equipment_14,Order_14_307,Electrical Test,25,20.85,Pass,Smoke Detector,Christopher,October
Equipment_14,Order_14_307,Packaging,19,24.45,Pass,Smoke Detector,Tammie,October
Equipment_14,Order_14_307,Final Acceptance Test,6,6.39,Fail,Smoke Detector,Richard,October
Equipment_14,Order_14_308,Preparation,11,13.33,Pass,Smoke Detector,Jennifer,November
Equipment_14,Order_14_308,Packaging,22,17.93,Fail,Smoke Detector,Brandy,November
Equipment_14,Order_14_308,General Soldering,21,25.79,Pass,Smoke Detector,Cassandra,November
Equipment_14,Order_14_308,Functional Test,11,11.24,Pass,Smoke Detector,Victoria,November
Equipment_14,Order_14_308,Component Placement,6,6.52,Pass,Smoke Detector,Amy,November
Equipment_14,Order_14_308,Lacquering,26,30.95,Pass,Smoke Detector,Ryan,November
Equipment_14,Order_14_308,Calibration,6,5.32,Fail,Smoke Detector,Terri,November
Equipment_14,Order_14_308,Final Acceptance Test,20,24.56,Pass,Smoke Detector,Stephanie,November
Equipment_14,Order_14_308,Electrical Test,17,19.27,Pass,Smoke Detector,Rachel,November
Equipment_14,Order_14_309,Component Placement,18,16.27,Pass,Smoke Detector,Barbara,December
Equipment_14,Order_14_309,Calibration,6,7.11,Pass,Smoke Detector,Juan,December
Equipment_14,Order_14_309,Electrical Test,10,8.41,Pass,Smoke Detector,Jared,December
Equipment_14,Order_14_309,Packaging,20,16.43,Pass,Smoke Detector,Kevin,December
Equipment_14,Order_14_309,General Soldering,23,29.86,Fail,Smoke Detector,Michelle,December
Equipment_14,Order_14_309,Lacquering,19,23.91,Pass,Smoke Detector,Andre,December
Equipment_14,Order_14_309,Preparation,11,13.57,Pass,Smoke Detector,Mark,December
Equipment_14,Order_14_310,Calibration,21,26.33,Pass,Smoke Detector,Gene,January
Equipment_14,Order_14_310,General Soldering,9,8.65,Fail,Smoke Detector,Tiffany,January
Equipment_14,Order_14_310,Lacquering,29,34.08,Fail,Smoke Detector,Aaron,January
Equipment_14,Order_14_310,Preparation,30,31.89,Pass,Smoke Detector,Jessica,January
Equipment_14,Order_14_310,Functional Test,12,13.45,Pass,Smoke Detector,Rachael,January
Equipment_14,Order_14_310,Component Placement,28,34.95,Pass,Smoke Detector,Kathy,January
Equipment_14,Order_14_310,Packaging,5,6.11,Pass,Smoke Detector,Richard,January
Equipment_14,Order_14_311,Electrical Test,22,20.87,Pass,Smoke Detector,Alex,February
Equipment_14,Order_14_311,General Soldering,12,9.8,Pass,Smoke Detector,Alicia,February
Equipment_14,Order_14_311,Functional Test,10,9.0,Pass,Smoke Detector,Andrea,February
Equipment_14,Order_14_311,Component Placement,21,24.22,Fail,Smoke Detector,Matthew,February
Equipment_14,Order_14_311,Lacquering,26,22.41,Pass,Smoke Detector,David,February
Equipment_14,Order_14_311,Final Acceptance Test,18,16.17,Pass,Smoke Detector,Gregory,February
Equipment_14,Order_14_311,Calibration,5,4.04,Pass,Smoke Detector,Patrick,February
Equipment_14,Order_14_312,General Soldering,28,30.32,Pass,Smoke Detector,Cassandra,March
Equipment_14,Order_14_312,Functional Test,26,23.53,Pass,Smoke Detector,Jimmy,March
Equipment_14,Order_14_312,Lacquering,10,11.57,Pass,Smoke Detector,Lori,March
Equipment_14,Order_14_312,Electrical Test,21,22.77,Pass,Smoke Detector,Victoria,March
Equipment_14,Order_14_312,Calibration,14,17.85,Pass,Smoke Detector,Kristin,March
Equipment_14,Order_14_312,Preparation,24,31.02,Pass,Smoke Detector,Christopher,March
Equipment_14,Order_14_312,Component Placement,13,16.03,Pass,Smoke Detector,Benjamin,March
Equipment_14,Order_14_312,Final Acceptance Test,25,29.36,Pass,Smoke Detector,Brandon,March
Equipment_14,Order_14_313,General Soldering,17,18.42,Pass,Smoke Detector,Francisco,April
Equipment_14,Order_14_313,Packaging,11,12.94,Pass,Smoke Detector,Scott,April
Equipment_14,Order_14_313,Preparation,9,8.08,Pass,Smoke Detector,Amy,April
Equipment_14,Order_14_313,Functional Test,13,14.33,Pass,Smoke Detector,Sharon,April
Equipment_14,Order_14_313,Electrical Test,23,28.53,Pass,Smoke Detector,Nicholas,April
Equipment_14,Order_14_313,Final Acceptance Test,21,19.53,Pass,Smoke Detector,Kenneth,April
Equipment_14,Order_14_313,Calibration,30,28.69,Pass,Smoke Detector,David,April
Equipment_14,Order_14_313,Component Placement,14,12.14,Pass,Smoke Detector,Christopher,April
Equipment_14,Order_14_314,Functional Test,30,30.48,Pass,Smoke Detector,Amber,May
Equipment_14,Order_14_314,Preparation,29,36.49,Pass,Smoke Detector,Joyce,May
Equipment_14,Order_14_314,Final Acceptance Test,28,36.03,Pass,Smoke Detector,Jason,May
Equipment_14,Order_14_314,Component Placement,15,17.61,Pass,Smoke Detector,Anthony,May
Equipment_14,Order_14_314,Lacquering,28,31.58,Fail,Smoke Detector,Christopher,May
Equipment_14,Order_14_315,Packaging,13,16.6,Pass,Smoke Detector,Monica,June
